Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
SE;MG;Belo Horizonte;M;entre 41 a 50 anos;2014;9;15/09/2014;17/09/2014;17/09/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;9;12/09/2014;22/09/2014;23/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Bernardo do Campo;M;entre 41 a 50 anos;2014;9;19/09/2014;25/09/2014;25/09/2014;6;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Habitação;Financiamento de Imóveis;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;9;12/09/2014;16/09/2014;16/09/2014;4;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 41 a 50 anos;2014;9;22/09/2014;26/09/2014;26/09/2014;4;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Stand, feiras e eventos;S;S;Finalizada avaliada;Não Resolvida;4
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;19/09/2014;23/09/2014;30/09/2014;4;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;18/09/2014;25/09/2014;30/09/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;17/09/2014;23/09/2014;30/09/2014;6;Magazineluiza.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;17/09/2014;26/09/2014;30/09/2014;9;Pontofrio.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;17/09/2014;23/09/2014;30/09/2014;6;Extra.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;17/09/2014;26/09/2014;30/09/2014;9;Casasbahia.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;17/09/2014;18/09/2014;30/09/2014;1;Submarino;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São José dos Campos;M;entre 21 a 30 anos;2014;9;17/09/2014;18/09/2014;30/09/2014;1;Americanas.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;MG;Belo Horizonte;M;entre 41 a 50 anos;2014;9;12/09/2014;22/09/2014;30/09/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Campinas;M;entre 41 a 50 anos;2014;9;04/09/2014;12/09/2014;15/09/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança após cancelamento do serviço;Domicílio;S;S;Finalizada avaliada;Resolvida;1
NE;CE;Caucaia;M;entre 31 a 40 anos;2014;9;21/09/2014;23/09/2014;26/09/2014;2;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Informação;Informações incompletas / inadequadas sobre o serviço, plano, promoção etc;Telefone;S;S;Finalizada avaliada;Resolvida;1
NE;CE;Caucaia;M;entre 31 a 40 anos;2014;9;21/09/2014;24/09/2014;26/09/2014;3;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Telefone;S;S;Finalizada avaliada;Resolvida;1
CO;DF;Brasília;M;entre 31 a 40 anos;2014;9;15/09/2014;25/09/2014;25/09/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Informação;Informações incompletas / inadequadas sobre o serviço;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;3
CO;DF;Brasília;M;entre 31 a 40 anos;2014;9;10/09/2014;15/09/2014;15/09/2014;5;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Cotia;F;entre 31 a 40 anos;2014;9;04/09/2014;12/09/2014;17/09/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Telefone;S;S;Finalizada avaliada;Não Resolvida;3
S ;PR;Paranaguá;M;entre 31 a 40 anos;2014;9;03/09/2014;04/09/2014;15/09/2014;1;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;F;entre 21 a 30 anos;2014;9;08/09/2014;18/09/2014;18/09/2014;10;Casasbahia.com;Comércio Eletrônico;Demais Produtos;Móveis e Colchões;Entrega do Produto;Demora na montagem / montagem incorreta / incompleta;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Jaboatão dos Guararapes;M;entre 21 a 30 anos;2014;9;04/09/2014;12/09/2014;12/09/2014;8;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Não entrega de cartão;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;9;02/09/2014;10/09/2014;10/09/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;9;19/09/2014;29/09/2014;29/09/2014;10;Carrefour;Supermercados;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;9;19/09/2014;29/09/2014;29/09/2014;10;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;9;19/09/2014;24/09/2014;24/09/2014;5;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Montes Claros;F;entre 51 a 60 anos;2014;9;10/09/2014;19/09/2014;22/09/2014;9;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Catanduva;M;entre 21 a 30 anos;2014;9;17/09/2014;26/09/2014;26/09/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Tablet;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Não Resolvida;3
SE;MG;Juiz de Fora;F;entre 21 a 30 anos;2014;9;16/09/2014;17/09/2014;17/09/2014;1;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;N;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;9;23/09/2014;29/09/2014;29/09/2014;6;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Jundiaí;F;entre 31 a 40 anos;2014;9;11/09/2014;15/09/2014;17/09/2014;4;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;MG;Lima Duarte;F;até 20 anos;2014;9;01/09/2014;05/09/2014;26/09/2014;4;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Loja física;N;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Lima Duarte;F;até 20 anos;2014;9;10/09/2014;15/09/2014;15/09/2014;5;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Lima Duarte;F;até 20 anos;2014;9;04/09/2014;10/09/2014;10/09/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;M;entre 21 a 30 anos;2014;9;03/09/2014;11/09/2014;11/09/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 21 a 30 anos;2014;9;02/09/2014;11/09/2014;11/09/2014;9;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 21 a 30 anos;2014;9;08/09/2014;15/09/2014;15/09/2014;7;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;5
SE;SP;Cotia;M;entre 31 a 40 anos;2014;9;23/09/2014;26/09/2014;26/09/2014;3;Extra ;Supermercados;Alimentos;Supermercados e Conveniências;Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Loja física;N;S;Finalizada avaliada;Resolvida;5
SE;SP;Cotia;M;entre 51 a 60 anos;2014;9;04/09/2014;10/09/2014;12/09/2014;6;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;4
NE;MA;São Luís;M;entre 31 a 40 anos;2014;9;02/09/2014;12/09/2014;12/09/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Resolvida;3
SE;MG;Belo Horizonte;M;entre 21 a 30 anos;2014;9;06/09/2014;10/09/2014;10/09/2014;4;Magazine Luiza;Varejo;Demais Produtos;Móveis e Colchões;Entrega do Produto;Não entrega / demora na entrega do produto;Loja física;S;S;Finalizada avaliada;Resolvida;4
NE;PE;Recife;M;entre 31 a 40 anos;2014;9;06/09/2014;09/09/2014;09/09/2014;3;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Recife;M;entre 31 a 40 anos;2014;9;06/09/2014;16/09/2014;16/09/2014;10;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Domicílio;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Santa Luzia;F;entre 31 a 40 anos;2014;9;02/09/2014;12/09/2014;13/09/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;F;mais de 70 anos;2014;9;02/09/2014;11/09/2014;11/09/2014;9;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;N;S;Finalizada avaliada;Resolvida;1
S ;PR;Maringá;M;entre 21 a 30 anos;2014;9;03/09/2014;11/09/2014;29/09/2014;8;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;RJ;Rio de Janeiro;M;entre 41 a 50 anos;2014;9;17/09/2014;26/09/2014;27/09/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança após cancelamento do serviço;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Osasco;F;entre 51 a 60 anos;2014;9;18/09/2014;25/09/2014;25/09/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;9;16/09/2014;26/09/2014;26/09/2014;10;Ricardo Eletro.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Vera Cruz;M;entre 31 a 40 anos;2014;9;02/09/2014;06/09/2014;11/09/2014;4;Lojas Americanas;Varejo;Alimentos;Cereais, Grãos, Massas, Pães e Biscoitos e Doces;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;9;16/09/2014;19/09/2014;19/09/2014;3;Drogasil;Farmácias;Saúde;Medicamentos;Contrato / Oferta;Ausência  / Divergência de Preço;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;RJ;Rio de Janeiro;F;entre 31 a 40 anos;2014;9;02/09/2014;09/09/2014;23/09/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Internet;S;S;Finalizada avaliada;Resolvida;5
CO;MT;Cuiabá;M;entre 31 a 40 anos;2014;9;01/09/2014;01/09/2014;12/09/2014;0;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Negativação indevida;Internet;S;S;Finalizada avaliada;Resolvida;5
CO;MT;Cuiabá;M;entre 31 a 40 anos;2014;9;08/09/2014;10/09/2014;12/09/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Negativação indevida;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;5
NE;MA;Balsas;M;entre 31 a 40 anos;2014;9;02/09/2014;04/09/2014;04/09/2014;2;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Programas Sociais;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Domicílio;N;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;9;08/09/2014;18/09/2014;19/09/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Atendimento / SAC;SAC - Descortesia / despreparo / demora;Telefone;N;S;Finalizada avaliada;Resolvida;5
NE;MA;Balsas;M;entre 31 a 40 anos;2014;9;08/09/2014;12/09/2014;30/09/2014;4;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Descortesia / despreparo / demora;Telefone;N;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;9;24/09/2014;26/09/2014;26/09/2014;2;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Contrato / Oferta;Recusa em cancelar compra/serviço no prazo de arrependimento (compra fora do estabelecimento);Telefone;N;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 41 a 50 anos;2014;9;27/09/2014;29/09/2014;29/09/2014;2;Tam;Transporte Aéreo;Transportes;Aéreo;Vício de Qualidade;Extravio/ avaria de bagagem, carga, correspondência;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Santos;M;entre 31 a 40 anos;2014;9;15/09/2014;25/09/2014;25/09/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Santos;M;entre 31 a 40 anos;2014;9;04/09/2014;12/09/2014;15/09/2014;8;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;São Pedro da Aldeia;M;entre 41 a 50 anos;2014;9;11/09/2014;18/09/2014;18/09/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Contrato / Oferta;Recusa em cancelar compra/serviço no prazo de arrependimento (compra fora do estabelecimento);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;Serrana;M;entre 31 a 40 anos;2014;9;16/09/2014;18/09/2014;18/09/2014;2;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamentos de Veículos / Leasing;Contrato / Oferta;Não entrega do contrato ou documentação relacionada ao serviço;Loja física;S;S;Finalizada avaliada;Resolvida;5
N ;PA;Belém;M;entre 31 a 40 anos;2014;9;03/09/2014;12/09/2014;15/09/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;N;S;Finalizada avaliada;Não Resolvida;3
SE;RJ;Belford Roxo;M;entre 61 a 70 anos;2014;9;12/09/2014;22/09/2014;23/09/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança após cancelamento do serviço;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;9;12/09/2014;22/09/2014;23/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Stand, feiras e eventos;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Belford Roxo;M;entre 61 a 70 anos;2014;9;05/09/2014;15/09/2014;16/09/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;9;02/09/2014;12/09/2014;12/09/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Stand, feiras e eventos;S;S;Finalizada avaliada;Não Resolvida;1
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;9;11/09/2014;18/09/2014;26/09/2014;7;Submarino;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Internet;S;S;Finalizada avaliada;Resolvida;1
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;9;01/09/2014;05/09/2014;07/09/2014;4;Submarino;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Não Resolvida;1
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;9;17/09/2014;26/09/2014;26/09/2014;9;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Internet;S;S;Finalizada avaliada;Não Resolvida;1
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;9;01/09/2014;05/09/2014;05/09/2014;4;Americanas.com;Comércio Eletrônico;Demais Produtos;Utilidades Domésticas e Decoração (para limpeza, de cozinha, cama, mesa e banho, tapetes, cortinas, persianas, jardinagem, ferramentas etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;9;05/09/2014;10/09/2014;13/09/2014;5;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Seguros de Veículos;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Várzea do Poço;M;entre 21 a 30 anos;2014;9;15/09/2014;24/09/2014;25/09/2014;9;Extra.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Atendimento / SAC;Dificuldade de contato / demora no atendimento;Internet;S;S;Finalizada avaliada;Resolvida;3
NE;BA;Vitória da Conquista;F;entre 61 a 70 anos;2014;9;10/09/2014;19/09/2014;19/09/2014;9;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Programas Sociais;Vício de Qualidade;Não entrega de cartão;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Ipatinga;M;entre 31 a 40 anos;2014;9;29/09/2014;30/09/2014;30/09/2014;1;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;3
