Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
SE;MG;Jacutinga;M;entre 31 a 40 anos;2014;11;03/11/2014;13/11/2014;04/12/2014;10;Extra.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Aparelho de som, video e imagem ( Câmera, filmadora, dvd, home theater etc);Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada não avaliada;Não Avaliada;
CO;DF;Brasília;M;entre 21 a 30 anos;2014;11;26/11/2014;02/12/2014;05/12/2014;6;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Jundiaí;F;entre 31 a 40 anos;2014;11;07/11/2014;17/11/2014;08/12/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
CO;DF;Brasília;M;entre 21 a 30 anos;2014;11;20/11/2014;27/11/2014;03/12/2014;7;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Itaboraí;M;entre 21 a 30 anos;2014;11;28/11/2014;08/12/2014;08/12/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;4
SE;RJ;Itaboraí;M;entre 21 a 30 anos;2014;11;20/11/2014;26/11/2014;13/12/2014;6;Extra.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;11;06/11/2014;12/11/2014;03/12/2014;6;Cartão Carrefour;Bancos, Financeiras e Administradoras de Cartão;Alimentos;Supermercados e Conveniências;Cobrança / Contestação;Cobrança submetendo a ofensa, constrangimento ou ameaça;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;11;14/11/2014;21/11/2014;12/12/2014;7;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;11;10/11/2014;20/11/2014;11/12/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Habitação;Financiamento de Imóveis;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;11;11/11/2014;12/11/2014;03/12/2014;1;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Taubaté;M;até 20 anos;2014;11;24/11/2014;04/12/2014;25/12/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
NE;MA;Balsas;M;entre 31 a 40 anos;2014;11;25/11/2014;05/12/2014;05/12/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;11;27/11/2014;05/12/2014;05/12/2014;8;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Serviços na internet (provedor, hospedagem, antivírus, vídeos online, aplicativos, jogos);Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Ganhei de presente;N;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;11;27/11/2014;05/12/2014;05/12/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Internet;N;S;Finalizada avaliada;Resolvida;5
SE;RJ;Rio de Janeiro;M;entre 41 a 50 anos;2014;11;13/11/2014;22/11/2014;10/12/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;M;entre 31 a 40 anos;2014;11;28/11/2014;01/12/2014;22/12/2014;3;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Itapeva;M;entre 21 a 30 anos;2014;11;11/11/2014;20/11/2014;09/12/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de Telefonia e Informática;Aparelho de telefone fixo / interfone;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;N;S;Finalizada avaliada;Resolvida;4
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;11;29/11/2014;02/12/2014;23/12/2014;3;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Ar condicionado e aquecedor;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;11;25/11/2014;04/12/2014;25/12/2014;9;Pontofrio.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Santa Maria;M;entre 21 a 30 anos;2014;11;08/11/2014;13/11/2014;01/12/2014;5;Americanas.com;Comércio Eletrônico;Demais Produtos;Livros e papelaria (material didático, jornais, revistas, artigos de escritório, etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;11;25/11/2014;05/12/2014;05/12/2014;10;Oi Paggo Administradora de Crédito;Empresas de Pagamento Online;Serviços Financeiros;Serviço de pagamento online/ via celular;Contrato / Oferta;Publicidade abusiva / ofensiva / discriminatória;Telefone;N;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;F;entre 41 a 50 anos;2014;11;07/11/2014;15/11/2014;03/12/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de Telefonia e Informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
NE;MA;Balsas;M;entre 31 a 40 anos;2014;11;25/11/2014;05/12/2014;07/12/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Serviços Financeiros;Seguro de Vida / Acidentes Pessoais / Desemprego;Cobrança / Contestação;Cobrança submetendo a ofensa, constrangimento ou ameaça;Internet;N;S;Finalizada avaliada;Resolvida;5
NE;MA;Balsas;M;entre 31 a 40 anos;2014;11;22/11/2014;02/12/2014;02/12/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Atendimento / SAC;SAC - Dificuldade em obter protocolo, gravação ou histórico;Telefone;N;S;Finalizada avaliada;Não Resolvida;1
CO;MT;Cuiabá;M;entre 31 a 40 anos;2014;11;13/11/2014;21/11/2014;12/12/2014;8;Extra ;Supermercados;Alimentos;Aves, carnes e peixes/frutos do mar;Saúde e Segurança;Alteração de odor, sabor, aspecto ou composição química;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Serrana;M;entre 31 a 40 anos;2014;11;21/11/2014;01/12/2014;02/12/2014;10;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamentos de Veículos / Leasing;Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Loja física;S;S;Finalizada avaliada;Resolvida;1
NE;PE;Recife;F;entre 51 a 60 anos;2014;11;20/11/2014;28/11/2014;01/12/2014;8;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;SE;Aracaju;M;entre 31 a 40 anos;2014;11;27/11/2014;04/12/2014;05/12/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Resolvida;5
NE;SE;Aracaju;M;entre 31 a 40 anos;2014;11;27/11/2014;04/12/2014;05/12/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Ipatinga;M;entre 31 a 40 anos;2014;11;08/11/2014;18/11/2014;05/12/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Ipatinga;M;entre 31 a 40 anos;2014;11;08/11/2014;18/11/2014;05/12/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Internet;S;S;Finalizada avaliada;Resolvida;4
NE;MA;São Luís;M;entre 41 a 50 anos;2014;11;30/11/2014;10/12/2014;31/12/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Atibaia;M;entre 31 a 40 anos;2014;11;18/11/2014;26/11/2014;17/12/2014;8;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Belford Roxo;F;entre 41 a 50 anos;2014;11;25/11/2014;01/12/2014;04/12/2014;6;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;11;19/11/2014;26/11/2014;17/12/2014;7;Magazine Luiza;Varejo;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;11;15/11/2014;19/11/2014;10/12/2014;4;Hipercard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;11;28/11/2014;08/12/2014;10/12/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;11;24/11/2014;04/12/2014;04/12/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Jundiaí;M;entre 41 a 50 anos;2014;11;29/11/2014;01/12/2014;22/12/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Internet;N;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;11;12/11/2014;19/11/2014;10/12/2014;7;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;11;11/11/2014;18/11/2014;09/12/2014;7;Bradescard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;11;14/11/2014;24/11/2014;02/12/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;11;24/11/2014;04/12/2014;17/12/2014;10;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Nilópolis;M;entre 41 a 50 anos;2014;11;09/11/2014;17/11/2014;08/12/2014;8;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Betim;M;até 20 anos;2014;11;25/11/2014;05/12/2014;12/12/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Betim;M;até 20 anos;2014;11;19/11/2014;29/11/2014;01/12/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;11;26/11/2014;03/12/2014;03/12/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São José dos Campos;M;entre 51 a 60 anos;2014;11;10/11/2014;20/11/2014;08/12/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Domicílio;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São José dos Campos;M;entre 51 a 60 anos;2014;11;10/11/2014;20/11/2014;08/12/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Domicílio;S;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;F;entre 61 a 70 anos;2014;11;17/11/2014;19/11/2014;10/12/2014;2;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;11;30/11/2014;06/12/2014;14/12/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de Telefonia e Informática;Microcomputador e laptops;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Internet;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Foz do Iguaçu;F;entre 41 a 50 anos;2014;11;09/11/2014;15/11/2014;06/12/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;11;25/11/2014;02/12/2014;03/12/2014;7;American Express - Amex;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Franca;M;entre 21 a 30 anos;2014;11;28/11/2014;08/12/2014;24/12/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;SAC - Dificuldadede de contato / acesso;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;11;22/11/2014;02/12/2014;23/12/2014;10;Casasbahia.com;Comércio Eletrônico;Demais Produtos;Esporte/Lazer/Festa (equipamento de ginástica, camping, náutica, caça, pesca, artigo esportivo, bicicleta, piscina, etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Campina Grande do Sul;M;entre 41 a 50 anos;2014;11;19/11/2014;25/11/2014;01/12/2014;6;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Cobrança / Contestação;Cobrança submetendo a ofensa, constrangimento ou ameaça;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;4
SE;SP;Ribeirão Preto;M;entre 31 a 40 anos;2014;11;21/11/2014;28/11/2014;19/12/2014;7;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Penápolis;F;entre 21 a 30 anos;2014;11;22/11/2014;02/12/2014;03/12/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Dificuldade na recarga de créditos (não inserida, não revalidada);Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;11;07/11/2014;14/11/2014;05/12/2014;7;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;11;29/11/2014;04/12/2014;08/12/2014;5;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Vício de Qualidade;Portabilidade não efetivada;Loja física;S;S;Finalizada avaliada;Não Resolvida;2
NE;PE;Olinda;M;entre 21 a 30 anos;2014;11;10/11/2014;18/11/2014;06/12/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Internet;S;S;Finalizada avaliada;Resolvida;1
NE;BA;Salvador;M;entre 31 a 40 anos;2014;11;27/11/2014;02/12/2014;04/12/2014;5;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Contagem;F;entre 21 a 30 anos;2014;11;21/11/2014;26/11/2014;17/12/2014;5;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Serra Talhada;M;até 20 anos;2014;11;29/11/2014;09/12/2014;26/12/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Pescador;M;entre 21 a 30 anos;2014;11;17/11/2014;22/11/2014;08/12/2014;5;Submarino;Comércio Eletrônico;Demais Produtos;Livros e papelaria (material didático, jornais, revistas, artigos de escritório, etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;4
SE;RJ;São João de Meriti;F;entre 51 a 60 anos;2014;11;21/11/2014;29/11/2014;02/12/2014;8;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;11;13/11/2014;20/11/2014;11/12/2014;7;Extra.com;Comércio Eletrônico;Produtos de Telefonia e Informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;F;entre 21 a 30 anos;2014;11;11/11/2014;18/11/2014;02/12/2014;7;HSBC;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Atendimento / SAC;SAC - Dificuldade em obter protocolo, gravação ou histórico;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;11;18/11/2014;20/11/2014;11/12/2014;2;Shoptime;Comércio Eletrônico;Produtos de Telefonia e Informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;11;14/11/2014;24/11/2014;15/12/2014;10;Pontofrio.com;Comércio Eletrônico;Produtos de Telefonia e Informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
NE;MA;Açailândia;F;entre 31 a 40 anos;2014;11;26/11/2014;05/12/2014;05/12/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Domicílio;N;S;Finalizada avaliada;Não Resolvida;3
SE;MG;Juiz de Fora;F;entre 41 a 50 anos;2014;11;26/11/2014;;26/12/2014;;Ricardo Eletro.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Entrega do Produto;Produto entregue incompleto / diferente do  pedido;Internet;S;N;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;11;05/11/2014;12/11/2014;03/12/2014;7;Bradesco Saúde;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde;Plano de Saúde (convênio, autogestão, seguro saúde );Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Jitaúna;F;entre 21 a 30 anos;2014;11;27/11/2014;02/12/2014;11/12/2014;5;Americanas.com;Comércio Eletrônico;Demais Produtos;Vestuário e Artigos de Uso Pessoal (roupa, calçados, jóias, bijuterias, malas, bolsas, etc);Contrato / Oferta;Recusa em cancelar compra/serviço no prazo de arrependimento (compra fora do estabelecimento);Internet;S;S;Finalizada avaliada;Não Resolvida;1
