Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
S ;PR;Ponta Grossa;M;entre 21 a 30 anos;2014;8;07/08/2014;08/08/2014;08/08/2014;1;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Resolvida;5
N ;AM;Manaus;M;entre 31 a 40 anos;2014;8;11/08/2014;20/08/2014;28/08/2014;9;Casasbahia.com;Comércio Eletrônico;Produtos de telefonia e informática;Microcomputador e laptops;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Resolvida;1
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;8;19/08/2014;26/08/2014;26/08/2014;7;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;8;14/08/2014;22/08/2014;22/08/2014;8;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Investimentos / Aplicações / Previdência Privada;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Juiz de Fora;M;entre 21 a 30 anos;2014;8;05/08/2014;15/08/2014;15/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;S;S;Finalizada avaliada;Resolvida;5
NE;MA;São Luís;M;entre 41 a 50 anos;2014;8;17/08/2014;20/08/2014;27/08/2014;3;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Loja física;S;S;Finalizada avaliada;Resolvida;5
CO;MT;Cuiabá;M;entre 31 a 40 anos;2014;8;10/08/2014;12/08/2014;12/08/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
S ;PR;São José dos Pinhais;M;entre 21 a 30 anos;2014;8;10/08/2014;13/08/2014;14/08/2014;3;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Resolvida;3
CO;DF;Brasília;M;entre 21 a 30 anos;2014;8;06/08/2014;08/08/2014;08/08/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;4
SE;MG;Juiz de Fora;F;até 20 anos;2014;8;15/08/2014;16/08/2014;16/08/2014;1;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Londrina;F;entre 41 a 50 anos;2014;8;21/08/2014;28/08/2014;29/08/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança após cancelamento do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;04/08/2014;07/08/2014;11/08/2014;3;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Ponta Grossa;M;entre 21 a 30 anos;2014;8;11/08/2014;12/08/2014;12/08/2014;1;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Lima Duarte;F;até 20 anos;2014;8;15/08/2014;18/08/2014;18/08/2014;3;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Atendimento / SAC;SAC - Dificuldadede de contato / acesso;Loja física;N;S;Finalizada avaliada;Resolvida;5
SE;MG;Lima Duarte;F;até 20 anos;2014;8;06/08/2014;15/08/2014;16/08/2014;9;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Não Resolvida;3
CO;DF;Brasília;M;entre 21 a 30 anos;2014;8;27/08/2014;28/08/2014;28/08/2014;1;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Curvelo;M;até 20 anos;2014;8;07/08/2014;14/08/2014;21/08/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;M;entre 21 a 30 anos;2014;8;21/08/2014;26/08/2014;27/08/2014;5;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;13/08/2014;22/08/2014;25/08/2014;9;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamento de Imóveis;Cobrança / Contestação;Capitalização indevida de juros antes da entrega do imóvel;Stand, feiras e eventos;S;S;Finalizada avaliada;Não Resolvida;5
CO;DF;Brasília;M;entre 21 a 30 anos;2014;8;21/08/2014;27/08/2014;27/08/2014;6;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;5
NE;MA;São Luís;M;entre 31 a 40 anos;2014;8;07/08/2014;15/08/2014;17/08/2014;8;Itauleasing;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamentos de Veículos / Leasing;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada avaliada;Resolvida;3
NE;MA;São Luís;M;entre 31 a 40 anos;2014;8;10/08/2014;15/08/2014;17/08/2014;2;Itauleasing;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamentos de Veículos / Leasing;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada avaliada;Resolvida;3
NE;MA;São Luís;M;entre 31 a 40 anos;2014;8;05/08/2014;07/08/2014;10/08/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
NE;MA;São Luís;M;entre 31 a 40 anos;2014;8;05/08/2014;12/08/2014;13/08/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Telefone;S;S;Finalizada avaliada;Resolvida;1
NE;PE;Recife;M;entre 31 a 40 anos;2014;8;23/08/2014;25/08/2014;25/08/2014;2;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Peruíbe;M;entre 21 a 30 anos;2014;8;07/08/2014;11/08/2014;11/08/2014;4;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança após cancelamento do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Caraguatatuba;F;até 20 anos;2014;8;11/08/2014;20/08/2014;29/08/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Pontal do Paraná;M;entre 41 a 50 anos;2014;8;11/08/2014;12/08/2014;13/08/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Não Resolvida;5
S ;PR;Maringá;M;entre 21 a 30 anos;2014;8;14/08/2014;19/08/2014;21/08/2014;5;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Internet;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;8;11/08/2014;20/08/2014;26/08/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Jardim Alegre;M;até 20 anos;2014;8;03/08/2014;13/08/2014;15/08/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Ganhei de presente;N;S;Finalizada avaliada;Resolvida;5
SE;RJ;Rio de Janeiro;M;entre 41 a 50 anos;2014;8;04/08/2014;05/08/2014;25/08/2014;1;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Vício de Qualidade;Dificuldade de contato ou acesso aos serviços - caixa eletrônico, agência, internet banking;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Sarutaiá;F;entre 41 a 50 anos;2014;8;01/08/2014;11/08/2014;15/08/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança submetendo a ofensa, constrangimento ou ameaça;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;8;04/08/2014;13/08/2014;14/08/2014;9;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Araruama;M;entre 31 a 40 anos;2014;8;02/08/2014;12/08/2014;12/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Niterói;M;entre 41 a 50 anos;2014;8;01/08/2014;10/08/2014;28/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;2
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;04/08/2014;04/08/2014;04/08/2014;0;LG Electronics;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;F;entre 51 a 60 anos;2014;8;20/08/2014;25/08/2014;25/08/2014;5;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Telefone;S;S;Finalizada avaliada;Resolvida;4
NE;MA;Balsas;M;entre 31 a 40 anos;2014;8;19/08/2014;19/08/2014;20/08/2014;0;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Domicílio;N;S;Finalizada avaliada;Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;8;19/08/2014;19/08/2014;19/08/2014;0;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Serviços Financeiros;Seguro Habitacional / Residencial;Atendimento / SAC;SAC - Dificuldadede de contato / acesso;Loja física;N;S;Finalizada avaliada;Resolvida;5
NE;MA;Balsas;M;entre 31 a 40 anos;2014;8;05/08/2014;08/08/2014;08/08/2014;3;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Vício de Qualidade;Clonagem, fraude, furto e roubo;Não comprei / contratei;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 51 a 60 anos;2014;8;01/08/2014;11/08/2014;19/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 51 a 60 anos;2014;8;21/08/2014;29/08/2014;29/08/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Recife;M;entre 41 a 50 anos;2014;8;12/08/2014;21/08/2014;21/08/2014;9;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;MG;João Monlevade;M;entre 21 a 30 anos;2014;8;07/08/2014;13/08/2014;31/08/2014;6;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Recusa em cancelar compra/serviço no prazo de arrependimento (compra fora do estabelecimento);Domicílio;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;São Gonçalo;M;entre 21 a 30 anos;2014;8;15/08/2014;19/08/2014;25/08/2014;4;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Telefone;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;São Paulo;M;entre 51 a 60 anos;2014;8;15/08/2014;25/08/2014;26/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;8;06/08/2014;07/08/2014;07/08/2014;1;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;8;11/08/2014;13/08/2014;14/08/2014;2;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;8;19/08/2014;20/08/2014;20/08/2014;1;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Serviços Financeiros;Seguro de Vida / Acidentes Pessoais / Desemprego;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Ganhei de presente;N;S;Finalizada avaliada;Não Resolvida;1
NE;MA;Balsas;M;entre 31 a 40 anos;2014;8;19/08/2014;20/08/2014;20/08/2014;1;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Vício de Qualidade;Fila em banco;Não comprei / contratei;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São José dos Campos;M;entre 31 a 40 anos;2014;8;16/08/2014;26/08/2014;29/08/2014;10;Avianca (Vôos Internacionais);Transporte Aéreo;Transportes;Aéreo;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Taubaté;M;entre 41 a 50 anos;2014;8;04/08/2014;14/08/2014;14/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Internet;S;S;Finalizada avaliada;Resolvida;5
CO;MT;Cuiabá;M;entre 21 a 30 anos;2014;8;05/08/2014;15/08/2014;16/08/2014;10;Credicard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Loja física;S;S;Finalizada avaliada;Não Resolvida;3
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;8;05/08/2014;06/08/2014;07/08/2014;1;Extra.com;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Belo Horizonte;M;entre 41 a 50 anos;2014;8;14/08/2014;16/08/2014;16/08/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Ganhei de presente;S;S;Finalizada avaliada;Resolvida;4
SE;RJ;Belford Roxo;M;entre 61 a 70 anos;2014;8;21/08/2014;26/08/2014;26/08/2014;5;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;F;entre 51 a 60 anos;2014;8;08/08/2014;18/08/2014;23/08/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;8;01/08/2014;11/08/2014;26/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Stand, feiras e eventos;S;S;Finalizada avaliada;Não Resolvida;2
CO;DF;Brasília;M;entre 51 a 60 anos;2014;8;20/08/2014;29/08/2014;29/08/2014;9;Hipercard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;8;13/08/2014;21/08/2014;21/08/2014;8;Tam;Transporte Aéreo;Transportes;Aéreo;Vício de Qualidade;Extravio/ avaria de bagagem, carga, correspondência;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Mesquita;M;entre 41 a 50 anos;2014;8;23/08/2014;28/08/2014;28/08/2014;5;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;23/08/2014;25/08/2014;25/08/2014;2;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Atendimento / SAC;SAC - Dificuldadede de contato / acesso;Telefone;S;S;Finalizada avaliada;Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;23/08/2014;28/08/2014;30/08/2014;5;Submarino;Comércio Eletrônico;Serviços Financeiros;Seguro Garantia Estendida;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;N;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Belford Roxo;F;entre 41 a 50 anos;2014;8;08/08/2014;18/08/2014;19/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;25/08/2014;27/08/2014;30/08/2014;2;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;17/08/2014;27/08/2014;30/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;17/08/2014;23/08/2014;30/08/2014;6;Hipercard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Não entrega de cartão;Telefone;S;S;Finalizada avaliada;Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;17/08/2014;22/08/2014;23/08/2014;5;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;8;11/08/2014;;26/08/2014;;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;N;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;07/08/2014;15/08/2014;17/08/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;8;09/08/2014;11/08/2014;11/08/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;8;14/08/2014;18/08/2014;27/08/2014;4;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cartão não solicitado - Envio ou cobrança;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;8;15/08/2014;25/08/2014;27/08/2014;10;Submarino;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Resolvida;1
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;8;15/08/2014;18/08/2014;18/08/2014;3;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Ganhei de presente;S;S;Finalizada avaliada;Resolvida;5
NE;MA;Açailândia;M;entre 21 a 30 anos;2014;8;15/08/2014;18/08/2014;18/08/2014;3;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Betim;M;até 20 anos;2014;8;01/08/2014;11/08/2014;11/08/2014;10;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;N;S;Finalizada avaliada;Não Resolvida;1
