Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
S ;SC;Joinville;M;entre 51 a 60 anos;2014;10;31/10/2014;07/11/2014;28/11/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Paiçandu;M;entre 41 a 50 anos;2014;10;31/10/2014;06/11/2014;27/11/2014;6;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Ponta Grossa;M;entre 21 a 30 anos;2014;10;31/10/2014;05/11/2014;12/11/2014;5;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Curitiba;F;entre 31 a 40 anos;2014;10;30/10/2014;04/11/2014;22/11/2014;5;Brastemp;Fabricantes - Linha Branca;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;RS;Três de Maio;F;entre 31 a 40 anos;2014;10;29/10/2014;05/11/2014;06/11/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
N ;AM;São Paulo de Olivença;F;entre 51 a 60 anos;2014;10;29/10/2014;03/11/2014;06/11/2014;5;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;4
NE;CE;Fortaleza;F;entre 41 a 50 anos;2014;10;31/10/2014;06/11/2014;07/11/2014;6;TAM Viagens;Agências de Viagens;Transportes;Aéreo;Contrato / Oferta;Dificuldade para alterar o contrato de serviço (alteração de vôo, alteração de nome, cobrança etc);Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;29/10/2014;08/11/2014;29/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Bocaiúva;M;entre 21 a 30 anos;2014;10;29/10/2014;04/11/2014;26/11/2014;6;Extra.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Lavadora de roupa, louça e secadora;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Jaraguá do Sul;F;entre 51 a 60 anos;2014;10;30/10/2014;06/11/2014;27/11/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
N ;AC;Rio Branco;F;entre 51 a 60 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Banco BMG;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Negativação indevida - desconhece motivo e/ou fornecedor;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Balneário Camboriú;M;entre 21 a 30 anos;2014;10;30/10/2014;06/11/2014;07/11/2014;7;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;31/10/2014;05/11/2014;07/11/2014;5;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Informação;Dados pessoais ou financeiros consultados, coletados, publicados ou repassados sem autorização;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;31/10/2014;06/11/2014;07/11/2014;6;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Informação;Dados pessoais ou financeiros consultados, coletados, publicados ou repassados sem autorização;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;10;26/10/2014;05/11/2014;06/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;10;30/10/2014;04/11/2014;04/11/2014;5;American Express - Amex;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Osasco;F;entre 21 a 30 anos;2014;10;31/10/2014;06/11/2014;27/11/2014;6;Bradescard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Piraquara;M;entre 31 a 40 anos;2014;10;27/10/2014;29/10/2014;19/11/2014;2;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;BA;Salvador;M;entre 61 a 70 anos;2014;10;27/10/2014;27/10/2014;17/11/2014;0;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
CO;MT;Várzea Grande;F;entre 21 a 30 anos;2014;10;29/10/2014;08/11/2014;10/11/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Loja física;S;S;Finalizada avaliada;Resolvida;3
S ;SC;Gaspar;F;entre 31 a 40 anos;2014;10;29/10/2014;06/11/2014;27/11/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
CO;MT;Várzea Grande;F;entre 21 a 30 anos;2014;10;29/10/2014;06/11/2014;06/11/2014;8;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Dificuldade para obter boleto de quitação ou informações acerca de cálculos, pagamentos, saldo devedor;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
S ;RS;Porto Alegre;F;entre 51 a 60 anos;2014;10;30/10/2014;07/11/2014;28/11/2014;8;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Imbituba;F;mais de 70 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Piraquara;M;entre 21 a 30 anos;2014;10;29/10/2014;31/10/2014;21/11/2014;2;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Informação;Informações incompletas / inadequadas sobre o serviço, plano, promoção etc;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Porto Alegre;M;entre 31 a 40 anos;2014;10;30/10/2014;08/11/2014;27/11/2014;9;Nacional;Supermercados;Alimentos;Leites e Derivados;Saúde e Segurança;Data de validade vencida, ilegível, inexistente ou adulterada;Loja física;S;S;Finalizada avaliada;Resolvida;3
SE;ES;Vila Velha;M;entre 31 a 40 anos;2014;10;28/10/2014;05/11/2014;06/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;10;29/10/2014;07/11/2014;21/11/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;M;entre 61 a 70 anos;2014;10;29/10/2014;07/11/2014;07/11/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;3
S ;RS;Novo Hamburgo;F;entre 41 a 50 anos;2014;10;31/10/2014;05/11/2014;26/11/2014;5;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança após cancelamento do serviço;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;São João de Meriti;M;até 20 anos;2014;10;28/10/2014;07/11/2014;25/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Ganhei de presente;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Guarulhos;F;entre 41 a 50 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Guarujá;F;entre 51 a 60 anos;2014;10;30/10/2014;01/11/2014;03/11/2014;2;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Tablet;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;5
NE;CE;Fortaleza;F;entre 61 a 70 anos;2014;10;30/10/2014;07/11/2014;11/11/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Negativação indevida;Telefone;S;S;Finalizada avaliada;Resolvida;5
CO;GO;Goiânia;M;entre 41 a 50 anos;2014;10;31/10/2014;08/11/2014;08/11/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;3
NE;CE;Caucaia;M;entre 21 a 30 anos;2014;10;31/10/2014;06/11/2014;27/11/2014;6;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Stand, feiras e eventos;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Rio de Janeiro;F;entre 61 a 70 anos;2014;10;26/10/2014;04/11/2014;22/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Mauá;M;entre 31 a 40 anos;2014;10;26/10/2014;27/10/2014;07/11/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;F;entre 61 a 70 anos;2014;10;27/10/2014;04/11/2014;26/11/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Almirante Tamandaré;M;entre 41 a 50 anos;2014;10;28/10/2014;03/11/2014;26/11/2014;6;Consul;Fabricantes - Linha Branca;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Porto Alegre;F;entre 41 a 50 anos;2014;10;28/10/2014;06/11/2014;06/11/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;5
NE;AL;Jaramataia;M;entre 21 a 30 anos;2014;10;28/10/2014;31/10/2014;21/11/2014;3;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;N;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Belo Horizonte;M;entre 21 a 30 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Internet;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Indaiatuba;F;entre 31 a 40 anos;2014;10;30/10/2014;07/11/2014;28/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;CE;Fortaleza;M;entre 41 a 50 anos;2014;10;31/10/2014;10/11/2014;24/11/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança após cancelamento do serviço;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
N ;PA;Ananindeua;M;entre 51 a 60 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Porto Alegre;F;entre 31 a 40 anos;2014;10;31/10/2014;04/11/2014;04/11/2014;4;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;N;S;Finalizada avaliada;Resolvida;4
CO;GO;Valparaíso de Goiás;M;entre 41 a 50 anos;2014;10;29/10/2014;07/11/2014;07/11/2014;9;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Juiz de Fora;F;até 20 anos;2014;10;27/10/2014;05/11/2014;26/11/2014;9;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Sarandi;F;entre 31 a 40 anos;2014;10;27/10/2014;03/11/2014;26/11/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;10;29/10/2014;06/11/2014;27/11/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada não avaliada;Não Avaliada;
CO;MS;Campo Grande;M;entre 21 a 30 anos;2014;10;31/10/2014;10/11/2014;16/11/2014;10;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Loja física;S;S;Finalizada avaliada;Não Resolvida;4
CO;MT;Cuiabá;F;entre 51 a 60 anos;2014;10;31/10/2014;07/11/2014;10/11/2014;7;Cardif Seguros e Garantias;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Serviços Financeiros;Seguro Garantia Estendida;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Resolvida;1
SE;SP;Cosmorama;F;mais de 70 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;RS;Sant'Ana do Livramento;F;entre 51 a 60 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;RJ;Rio de Janeiro;F;entre 61 a 70 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;10;30/10/2014;07/11/2014;07/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Loja física;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Almirante Tamandaré;F;entre 51 a 60 anos;2014;10;30/10/2014;07/11/2014;28/11/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Tijucas;F;entre 21 a 30 anos;2014;10;28/10/2014;31/10/2014;06/11/2014;3;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;4
S ;SC;Jaraguá do Sul;F;entre 61 a 70 anos;2014;10;28/10/2014;29/10/2014;06/11/2014;1;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;4
S ;SC;Balneário Camboriú;F;entre 51 a 60 anos;2014;10;28/10/2014;04/11/2014;06/11/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Tatuí;F;mais de 70 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Itaú BMG Consignado;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Matinhos;F;entre 31 a 40 anos;2014;10;29/10/2014;06/11/2014;06/11/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;3
S ;SC;Blumenau;M;entre 41 a 50 anos;2014;10;28/10/2014;06/11/2014;06/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Sorocaba;M;entre 21 a 30 anos;2014;10;28/10/2014;04/11/2014;07/11/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Telefone;S;S;Finalizada avaliada;Resolvida;4
S ;SC;São Francisco do Sul;M;mais de 70 anos;2014;10;29/10/2014;30/10/2014;06/11/2014;1;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;4
S ;SC;Brusque;M;entre 31 a 40 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Videira;M;entre 51 a 60 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;mais de 70 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Sorocaba;F;entre 31 a 40 anos;2014;10;29/10/2014;07/11/2014;16/11/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Negativação indevida;Domicílio;S;S;Finalizada avaliada;Resolvida;5
S ;SC;Luiz Alves;F;entre 61 a 70 anos;2014;10;29/10/2014;29/10/2014;06/11/2014;0;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;ES;Santa Teresa;M;entre 31 a 40 anos;2014;10;30/10/2014;03/11/2014;04/11/2014;4;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;F;entre 51 a 60 anos;2014;10;29/10/2014;07/11/2014;28/11/2014;9;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cartão não solicitado - Envio ou cobrança;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;10;29/10/2014;03/11/2014;26/11/2014;5;Centauro.com.br;Comércio Eletrônico;Demais Produtos;Vestuário e Artigos de Uso Pessoal (roupa, calçados, jóias, bijuterias, malas, bolsas, etc);Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;M;entre 31 a 40 anos;2014;10;27/10/2014;30/10/2014;03/11/2014;3;Amil;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde;Plano de Saúde (convênio, autogestão, seguro saúde );Vício de Qualidade;Negativa de cobertura total ou parcial / Demora injustificada;Telefone;S;S;Finalizada avaliada;Resolvida;3
